"link";"titulo";"preco";"cidade";"bairro";"cep";"endereco_completo";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-3-pessoas-220253450";"Quarto para 3 pessoas";350;"Rio de Janeiro";" Vila Isabel";20551030;"Boulevard Vinte e Oito de Setembro, 20551030, Vila Isabel, Rio de Janeiro, RJ";-22,9145120065011;-43,2434016232696
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-moca-em-copacabana-220246870";"Quarto para moça em Copacabana";1000;"Rio de Janeiro";" Copacabana";22020040;"Rua Rodolfo Dantas, 22020040, Copacabana, Rio de Janeiro, RJ";-22,9656777216216;-43,1792035943348
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-recreio-dos-bandeirantes-138443211";"Quartos Recreio dos Bandeirantes";1100;"Rio de Janeiro";" Barra da Tijuca";22790660;"Rua Ernesto Pinheiro, 22790660, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0122204656811;-43,4651155519381
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-suite-flamengo-207296828";"Quarto Suíte Flamengo";900;"Rio de Janeiro";" Flamengo";22230061;"Rua Marquês de Abrantes, 22230061, Flamengo, Rio de Janeiro, RJ";-22,9369629772183;-43,1781688956759
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinetes-preguica-248992760";"Kitinetes preguiça !!!!";500;"Rio de Janeiro";" Curicica";22710025;"Rua Vila Aurora, 22710025, Curicica, Rio de Janeiro, RJ";-22,9414078901068;-43,3785209395751
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-220067583";"Aluguel";500;"Rio de Janeiro";" Curicica";22783115;"Estrada dos Bandeirantes, 22783115, Jacarepaguá, Rio de Janeiro, RJ";-22,9661409243695;-43,4116018340329
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-bem-localizado-tijuca-219991955";"Quarto bem localizado Tijuca";900;"Rio de Janeiro";" Tijuca";20260141;"Rua Haddock Lobo, 20260141, Tijuca, Rio de Janeiro, RJ";-22,9200061806848;-43,2159826992539
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-casa-em-condominio-no-fonseca-248960921";"Aluguel de casa em condomínio no fonseca";NA;"Niterói";" Santa Rosa";24240000;"Rua Doutor Paulo César, 24240000, Santa Rosa, Niterói, RJ";-22,898574037149;-43,1075806354314
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitnet-em-iraja-248952404";"Alugo Kitnet em Irajá";400;"Rio de Janeiro";" Irajá";21361320;"Rua Carolina Amado, 21361320, Irajá, Rio de Janeiro, RJ";-22,8502687458569;-43,3307556729097
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-alugel-248925853";"Dividir Alugel";400;"Rio de Janeiro";" Penha";21072400;"Rua Alcides Rodrigues Manso, 21072400, Penha, Rio de Janeiro, RJ";-22,8491140108327;-43,2872462579131
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-em-apto-mobiliado-248915463";"Quarto individual em apto mobiliado";700;"Niterói";" Centro";24030030;"Rua Doutor Froes da Cruz, 24030030, Centro, Niterói, RJ";-22,885273192562;-43,1217877010302
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-com-banheiro-e-cozinha-pequeno-248910097";"Quarto com banheiro e cozinha pequeno";500;"Rio de Janeiro";" Encantado";20740280;"Rua Manuel Vitorino, 20740280, Encantado, Rio de Janeiro, RJ";-22,8930609457516;-43,3071196614649
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-kit-no-recreio-casa-condominio-1km-praia-248853006";"Quarto kit no Recreio Casa Condomínio 1km Praia";450;"Rio de Janeiro";" Recreio Dos Bandeirantes";22790701;"Avenida das Américas, 22790701, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0135942784869;-43,4615963569471
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-excelente-quarto-independente-248834480";"Aluga-se excelente quarto independente";900;"Rio de Janeiro";" Ipanema";22071110;"Rua Gomes Carneiro, 22071110, Ipanema, Rio de Janeiro, RJ";-22,9858950617565;-43,1955113735658
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quitnet-248826091";"Alugo quitnet";500;"Rio de Janeiro";" Taquara";22713004;"Estrada do Guerengue, 22713004, Taquara, Rio de Janeiro, RJ";-22,9306996536298;-43,3787408567449
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/procuro-casas-kitinetes-apartamento-para-alugar-248816828";"Procuro casas ,kitinetes , apartamento para alugar.";NA;"Rio de Janeiro";" Santíssimo";23098006;"Estrada Sete Riachos, 23098006, Santíssimo, Rio de Janeiro, RJ";-22,8641699892906;-43,5220163243267
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/companheiro-de-quarto-ref-trabalhador-e-ou-estudante-248773363";"Companheiro de quarto - Ref. : Trabalhador e ou Estudante";NA;"Rio de Janeiro";" Centro";20231047;"Rua dos Inválidos, 20231047, Centro, Rio de Janeiro, RJ";-22,9101434344589;-43,185577125567
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-casa-em-campo-grande-248766088";"Aluguel de casa em Campo Grande";400;"Rio de Janeiro";" Campo Grande";23097710;"Estrada Sete Riachos, 23097710, Campo Grande, Rio de Janeiro, RJ";-22,8604221929253;-43,5354303868153
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-214683120";"Quarto";360;"Rio de Janeiro";" Bento Ribeiro";21550290;"Rua Henrique Ferreira, 21550290, Bento Ribeiro, Rio de Janeiro, RJ";-22,8617195802859;-43,3541918429979
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-kitnet-248749344";"Aluguel de kitnet";NA;"Rio de Janeiro";" Campo Grande";23097710;"Estrada Sete Riachos, 23097710, Campo Grande, Rio de Janeiro, RJ";-22,8593566358601;-43,5345241414555
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-casal-248710844";"Quarto para casal";850;"Rio de Janeiro";" Vargem Grande";22785160;"Estrada Pacui, 22785160, Vargem Grande, Rio de Janeiro, RJ";-22,9721818404986;-43,4933527215819
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/querendo-colega-de-quarto-248703153";"Querendo colega de quarto!";NA;"Rio de Janeiro";" Leme";22010060;"Ladeira Ari Barroso, 22010060, Leme, Rio de Janeiro, RJ";-22,9601891546643;-43,1702140417805
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-de-aluguel-no-leme-248700440";"Vaga de aluguel no leme.";NA;"Rio de Janeiro";" Leme";22010060;"Ladeira Ari Barroso, 22010060, Leme, Rio de Janeiro, RJ";-22,9608276242906;-43,170325289437
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-pechincha-248693919";"Kitinet Pechincha";500;"Rio de Janeiro";" Pechincha";22743310;"Estrada Campo da Areia, 22743310, Pechincha, Rio de Janeiro, RJ";-22,9190833384902;-43,3443810853134
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-248683444";"Vaga";NA;"Rio de Janeiro";" Vila Isabel";20560121;"Rua Visconde de Santa Isabel, 20560121, Grajaú, Rio de Janeiro, RJ";-22,9165790570213;-43,2609001508705
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-centro-248653929";"Apartamento Centro";1000;"Rio de Janeiro";" Centro";20221422;"Rua Barão de São Félix, 20221422, Centro, Rio de Janeiro, RJ";-22,9008003252245;-43,191076289829
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-homens-248649068";"Quarto para homens";500;"Rio de Janeiro";" Andaraí";20541125;"Rua Maxwell, 20541125, Andaraí, Rio de Janeiro, RJ";-22,9227004775322;-43,247165067564
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mocas-no-flamengo-248640986";"Quarto para moças no flamengo";1000;"Rio de Janeiro";" Flamengo";22220040;"Rua Dois de Dezembro, 22220040, Flamengo, Rio de Janeiro, RJ";-22,9295887581692;-43,1768062510883
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-nao-fumantes-248635773";"Quarto para não fumantes";480;"Rio de Janeiro";" Pc da Bandeira";20270160;"Rua Ceará, 20270160, Praça da Bandeira, Rio de Janeiro, RJ";-22,9099474533474;-43,2160283584545
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-casa-de-familia-236626611";"Quarto em casa de familia";1200;"Rio de Janeiro";" Copacabana";22020010;"Rua Belfort Roxo, 22020010, Copacabana, Rio de Janeiro, RJ";-22,9636546229725;-43,1755966345067
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-248623671";"Quarto";500;"Rio de Janeiro";" Cidade Nova";20211260;"Avenida Salvador de Sá, 20211260, Cidade Nova, Rio de Janeiro, RJ";-22,9122138039939;-43,2000695863646
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-rapaz-248591510";"Quarto para rapaz";300;"Rio de Janeiro";" Padre Miguel";21775003;"Rua Olímpia Esteves, 21775003, Padre Miguel, Rio de Janeiro, RJ";-22,8910937608536;-43,4483748828646
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-em-icarai-248566587";"Quarto individual em Icaraí";1000;"Niterói";" Icaraí";24230540;"Rua Joaquim Távora, 24230540, Icaraí, Niterói, RJ";-22,9107012461887;-43,1050287530138
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/avenida-prado-junior-n-145-ato-208-copacabana-217425835";"Avenida prado júnior nº 145 ato 208 - copacabana";1400;"Rio de Janeiro";" Copacabana";22011040;"Avenida Prado Júnior, 22011040, Copacabana, Rio de Janeiro, RJ";-22,9639216789623;-43,175388064334
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/preciso-de-uma-casa-248538751";"Preciso de uma casa";400;"Rio de Janeiro";" Rocha";20960045;"Rua Bergamo, 20960045, Rocha, Rio de Janeiro, RJ";-22,8961319717163;-43,2453160423609
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-quarto-metro-flamengo-com-direito-lavar-cozinhar-208121948";"Ótimo quarto metrô Flamengo com direito lavar/cozinhar";2800;"Rio de Janeiro";" Flamengo";22230060;"Rua Marquês de Abrantes, 22230060, Flamengo, Rio de Janeiro, RJ";-22,9377195371333;-43,1774214917592
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-pessoatrabalhe-fora-eou-estude-248508371";"Quarto pessoatrabalhe fora eou estude";700;"Niterói";" Icaraí";24230540;"Rua Joaquim Távora, 24230540, Icaraí, Niterói, RJ";-22,9112671256052;-43,1048884827173
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-para-universitarias-248496675";"Vaga para universitarias";360;"Niterói";" Centro";24020335;"Travessa Henrique Kopke, 24020335, Centro, Niterói, RJ";-22,8957732644716;-43,1199076444734
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/estacio-248404369";"Estacio";400;"Rio de Janeiro";" Estácio";20250000;"Rua Maia Lacerda, 20250000, Estácio, Rio de Janeiro, RJ";-22,9178680285564;-43,2057518470009
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/hospedagem-alternativa-219159635";"Hospedagem alternativa";80;"Rio de Janeiro";" Méier";20780010;"Rua Frederico Meier, 20780010, Méier, Rio de Janeiro, RJ";-22,9014193190721;-43,2771239193116
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mocas-em-botafogo-248330154";"Quarto para moças em Botafogo";800;"Rio de Janeiro";" Botafogo";22270000;"Rua Voluntários da Pátria, 22270000, Botafogo, Rio de Janeiro, RJ";-22,9527597083818;-43,1905966426002
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quarto-248276450";"Alugo quarto";NA;"Rio de Janeiro";" Méier";20780030;"Rua Padre André Moreira, 20780030, Méier, Rio de Janeiro, RJ";-22,9020543030806;-43,2750679052531
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mocas-em-copacabana-posto-5-248271065";"Quarto para moças em Copacabana, Posto 5";600;"Rio de Janeiro";" Copacabana";22070012;"Avenida Nossa Senhora de Copacabana, 22070012, Copacabana, Rio de Janeiro, RJ";-22,9811528832225;-43,1914564673606
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-quarto-no-recreio-casa-condominio-248226404";"Kitnet quarto no Recreio Casa Condomínio";450;"Rio de Janeiro";" Recreio Dos Bandeirantes";22790701;"Avenida das Américas, 22790701, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0136847126961;-43,4625288044707
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-quarto-vila-do-pan-barra-da-tijuca-248218451";"Dividir quarto - Vila Do Pan - Barra da Tijuca";1000;"Rio de Janeiro";" Barra da Tijuca";22775036;"Avenida Cláudio Besserman Vianna (Vl Pan), 22775036, Barra da Tijuca, Rio de Janeiro, RJ";-23,0000977499047;-43,3651231483073
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/procuro-quitinete-ou-casa-p-alugar-248212811";"Procuro quitinete ou casa p/ alugar";NA;"Rio de Janeiro";" Engenho Novo";20715210;"Rua Ingazeira, 20715210, Engenho Novo, Rio de Janeiro, RJ";-22,9141050156996;-43,266789056959
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-moca-zona-norte-248207301";"Quarto para moça Zona norte";NA;"Rio de Janeiro";" Olaria";21021020;"Rua Comandante Vergueiro da Cruz, 21021020, Olaria, Rio de Janeiro, RJ";-22,8384547431249;-43,2643675680764
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-botafogo-248173917";"Quarto em Botafogo";1400;"Rio de Janeiro";" Botafogo";22270016;"Rua Voluntários da Pátria, 22270016, Botafogo, Rio de Janeiro, RJ";-22,9537889522109;-43,1894996146786
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-para-solteiros-248146469";"Quartos para solteiros";250;"Rio de Janeiro";" Olaria";21071000;"Rua das Amoras, 21071000, Olaria, Rio de Janeiro, RJ";-22,8503717030441;-43,281313008751
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-moca-no-leblon-248103903";"Quarto para moca no Leblon";1600;"Rio de Janeiro";" Laranjeiras";22240000;"Rua das Laranjeiras, 22240000, Laranjeiras, Rio de Janeiro, RJ";-22,9339694202368;-43,1872058213568
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimas-vagas-p-mocas-em-copacabana-86318183";"Ótimas Vagas p/ moças em copacabana";250;"Rio de Janeiro";" Copacabana";22011040;"Avenida Prado Júnior, 22011040, Copacabana, Rio de Janeiro, RJ";-22,9634663688657;-43,1753596450871
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-e-quarto-pra-rapaz-lado-do-metro-e-trem-rua-toda-militar-247999566";"Vaga e quarto pra rapaz lado do metrô e trem rua toda militar";280;"Rio de Janeiro";" Benfica";20911270;"Rua Francisco Manuel, 20911270, Benfica, Rio de Janeiro, RJ";-22,8936520230341;-43,2422806827843
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/locacao-247978438";"Locação";NA;"Rio de Janeiro";" Copacabana";22020002;"Avenida Nossa Senhora de Copacabana, 22020002, Copacabana, Rio de Janeiro, RJ";-22,970339661108;-43,1863848759559
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-e-cozinha-214215248";"Quarto e cozinha";600;"Rio de Janeiro";" Pilares";20760710;"Rua Sousa Freitas, 20760710, Pilares, Rio de Janeiro, RJ";-22,8762368405707;-43,2936672718813
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-quarto-casal-em-vila-isabel-prox-uerj-247934656";"Aluga-se Quarto Casal em Vila Isabel próx. UERJ";1000;"Rio de Janeiro";" Vila Isabel";20551190;"Rua Silva Pinto, 20551190, Vila Isabel, Rio de Janeiro, RJ";-22,915690121722;-43,2484703805301
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-na-vila-da-penha-247903634";"Quitinete na Vila da Penha";500;"Rio de Janeiro";" Braz De Pina";21250130;"Rua Engenheiro Francelino Mota, 21250130, Braz de Pina, Rio de Janeiro, RJ";-22,8333833491896;-43,3101697231221
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-da-vila-da-penha-247900389";"Quitinete da Vila da Penha";600;"Rio de Janeiro";" Braz De Pina";21250130;"Rua Engenheiro Francelino Mota, 21250130, Braz de Pina, Rio de Janeiro, RJ";-22,8334455458456;-43,3089591446719
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quit-entre-a-vila-da-penha-e-braz-de-pina-215138712";"Quit entre a Vila da Penha e Braz de Pina";550;"Rio de Janeiro";" Penha Circular";21211000;"Rua Salviano Valente, 21211000, Penha Circular, Rio de Janeiro, RJ";-22,836221709198;-43,2863413602559
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-para-rapazes-211476706";"Vagas para rapazes";600;"Rio de Janeiro";" Copacabana";22071030;"Rua Professor Gastão Bahiana, 22071030, Copacabana, Rio de Janeiro, RJ";-22,9778908755452;-43,1938590380705
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quarto-247856502";"Alugo quarto";NA;"Rio de Janeiro";" Méier";20780030;"Rua Padre André Moreira, 20780030, Méier, Rio de Janeiro, RJ";-22,9023269966975;-43,2742771085661
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-no-flamengo-228242677";"Quarto no Flamengo";1000;"Rio de Janeiro";" Catete";22220001;"Rua do Catete, 22220001, Catete, Rio de Janeiro, RJ";-22,9278254846786;-43,1772947025718
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-suite-na-zona-sul-247794097";"Quarto suíte na zona sul";1180;"Rio de Janeiro";" Botafogo";22270070;"Rua das Palmeiras, 22270070, Botafogo, Rio de Janeiro, RJ";-22,9528083824862;-43,190903717577
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-individuais-ou-suite-na-taquara-r-j-21777246";"Quartos individuais ou suite na Taquara - R.J";750;"Rio de Janeiro";" Taquara";22710205;"Rua Sargento Luís da Silva, 22710205, Taquara, Rio de Janeiro, RJ";-22,9285682365325;-43,3782441615955
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-247739925";"Alugo";900;"Rio de Janeiro";" Botafogo";22281131;"Ladeira dos Tabajaras, 22281131, Botafogo, Rio de Janeiro, RJ";-22,9604142332909;-43,1923139362857
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-feminina-em-quarto-duplo-em-icarai-niteroi-190425194";"Vaga Feminina em Quarto Duplo em Icaraí - Niterói";560;"Niterói";" Icaraí";24220031;"Rua General Pereira da Silva, 24220031, Icaraí, Niterói, RJ";-22,9023820552405;-43,1109765934289
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitnet-247711984";"Alugo kitnet";NA;"Rio de Janeiro";" Cidade Nova";20211060;"Rua Presidente Barroso, 20211060, Cidade Nova, Rio de Janeiro, RJ";-22,911113937353;-43,1986776532061
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitnet-247704993";"Alugo kitnet";NA;"Rio de Janeiro";" Cidade Nova";20211060;"Rua Presidente Barroso, 20211060, Cidade Nova, Rio de Janeiro, RJ";-22,9105633145072;-43,1977319603793
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-apartamento-em-ipanema-180812215";"Quarto em Apartamento em Ipanema";1600;"Rio de Janeiro";" Ipanema";22421025;"Rua Nascimento Silva, 22421025, Ipanema, Rio de Janeiro, RJ";-22,9822756178081;-43,2059914589091
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-privativa-a-uma-quadra-da-praia-proximo-metro-arco-verde-e-copacabana-palace-hotel-135611098";"Suite privativa a uma quadra da praia proximo metro arco verde e copacabana palace hotel";170;"Rio de Janeiro";" Copacabana";22020060;"Rua Inhanga, 22020060, Copacabana, Rio de Janeiro, RJ";-22,9658860532936;-43,1820825252352
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-247666777";"Quarto";850;"Rio de Janeiro";" Cachambi";20775182;"Rua Cachambi, 20775182, Cachambi, Rio de Janeiro, RJ";-22,8905395895741;-43,2744126843743
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-e-vagas-161037215";"Quartos e vagas";550;"Rio de Janeiro";" Santa Teresa";20230100;"Rua Sílvio Romero, 20230100, Santa Teresa, Rio de Janeiro, RJ";-22,9156954356585;-43,1816598601899
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-mobiliado-centro-lapa-189944752";"Quarto Mobiliado Centro-Lapa";850;"Rio de Janeiro";" Centro";20231050;"Rua André Cavalcanti, 20231050, Centro, Rio de Janeiro, RJ";-22,917876961956;-43,1863317198197
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/uma-kitinet-247605714";"Uma kitinet";400;"Rio de Janeiro";" Cordovil";21010290;"Rua Mar Grande, 21010290, Cordovil, Rio de Janeiro, RJ";-22,816310200999;-43,291928840697
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinete-em-guadalupe-247593093";"Kitinete em guadalupe";350;"Rio de Janeiro";" Ricardo De Albuquerque";21665070;"Rua Fernando Lobo, 21665070, Ricardo de Albuquerque, Rio de Janeiro, RJ";-22,8321816363486;-43,3824362303311
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-troca-de-trabalho-reforma-de-casa-247558061";"Quarto em troca de trabalho(reforma de casa)";200;"Rio de Janeiro";" Manguinhos";21050050;"Comunidade Parque Proletário de Vila Turismo, 21050050, Manguinhos, Rio de Janeiro, RJ";-22,8835516544278;-43,2462115212579
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apt-em-campo-grande-estra-do-campinho-247534368";"Apt em campo grande estra do campinho";700;"Rio de Janeiro";" Paciência";23065490;"Estrada dos Palmares, 23065490, Paciência, Rio de Janeiro, RJ";-22,8817799590561;-43,6313249680708
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/itanhanga-quarto-independente-mobiliado-para-rapaz-ou-senhor-247516404";"Itanhanga quarto independente mobiliado para rapaz ou senhor";350;"Rio de Janeiro";" Itanhangá";22753200;"Avenida São Josemaria Escrivá, 22753200, Itanhangá, Rio de Janeiro, RJ";-22,9767735446691;-43,3292197625153
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ajudo-no-aluguei-pode-ser-moca-ou-rapaz-247511777";"Ajudo no alugueI, pode ser moça ou rapaz";1;"Rio de Janeiro";" Jardim América";21240800;"Rua Dique, 21240800, Jardim América, Rio de Janeiro, RJ";-22,802633813577;-43,3241836565154
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-na-taquara-247454613";"Kitnet na taquara";350;"Rio de Janeiro";" Taquara";22725030;"Estrada do Cafundá, 22725030, Taquara, Rio de Janeiro, RJ";-22,9084487924003;-43,3854528593038
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/bella-rosa-hostel-400-00-mensal-247449510";"Bella Rosa Hostel 400,00 mensal";400;"Rio de Janeiro";" Recreio Dos Bandeirantes";22790382;"Estrada Benvindo de Novaes, 22790382, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0036841597727;-43,4559532693378
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-otimo-quarto-em-copa-posto-2-pronto-para-morar-247446358";"Alugo ótimo quarto em copa posto 2 pronto para morar";1000;"Rio de Janeiro";" Copacabana";22021010;"Rua Ministro Viveiros de Castro, 22021010, Copacabana, Rio de Janeiro, RJ";-22,9645885654181;-43,1773226821596
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-na-barra-da-tijuca-247446266";"Suíte na barra da tijuca";1300;"Rio de Janeiro";" Barra da Tijuca";22621170;"Rua Pedro Bolato, 22621170, Barra da Tijuca, Rio de Janeiro, RJ";-23,009012140921;-43,3074091012206
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-lindo-rua-riachuelo-para-moca-estudante-196703459";"Quarto lindo - Rua Riachuelo - para moça estudante";1100;"Rio de Janeiro";" Centro";20230010;"Rua Riachuelo, 20230010, Centro, Rio de Janeiro, RJ";-22,9149601128241;-43,1861732500653
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-em-campo-grande-novo-horizonte-247403042";"Casa em Campo Grande (Novo Horizonte)";700;"Rio de Janeiro";" Campo Grande";23073820;"Rua Darcinópolis (Jd Novo Horizonte), 23073820, Campo Grande, Rio de Janeiro, RJ";-22,9043618883896;-43,5666697062078
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-copacabana-para-mocas-ou-rapazes-234566179";"Apartamento em Copacabana para moças ou rapazes";1200;"Rio de Janeiro";" Copacabana";22011040;"Avenida Prado Júnior, 22011040, Copacabana, Rio de Janeiro, RJ";-22,9647221296405;-43,1746069495517
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/amplo-quarto-casal-ou-individual-189701038";"Amplo quarto casal ou individual";1250;"Niterói";" Ingá";24210510;"Rua Tiradentes, 24210510, Ingá, Niterói, RJ";-22,9010709311305;-43,1241099116507
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-moca-247373010";"Vaga moça";450;"Rio de Janeiro";" Rio Comprido";20270135;"Rua do Matoso, 20270135, Rio Comprido, Rio de Janeiro, RJ";-22,9183869083994;-43,2114806256142
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-femenina-em-casa-de-familia-216114960";"Vaga femenina em casa de familia";550;"Rio de Janeiro";" Centro";20230010;"Rua Riachuelo, 20230010, Centro, Rio de Janeiro, RJ";-22,9151969479068;-43,184701240839
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-copacabana-com-entrada-independente-247346846";"Quarto copacabana com entrada independente";900;"Rio de Janeiro";" Copacabana";22011002;"Rua Barata Ribeiro, 22011002, Copacabana, Rio de Janeiro, RJ";-22,964117122771;-43,1794742957837
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quarto-247323046";"Alugo quarto";NA;"Rio de Janeiro";" Jacarepaguá";22775030;"Caminho do Outeiro, 22775030, Jacarepaguá, Rio de Janeiro, RJ";-22,9587963116537;-43,3734145771597
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-no-estacio-247286311";"Quartos no Estacio";400;"Rio de Janeiro";" Estácio";20250000;"Rua Maia Lacerda, 20250000, Estácio, Rio de Janeiro, RJ";-22,9177013435687;-43,2060612222881
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-em-santa-teresa-210284813";"Suite em Santa Teresa";700;"Rio de Janeiro";" Santa Teresa";20240100;"Rua Ocidental, 20240100, Santa Teresa, Rio de Janeiro, RJ";-22,9243205988476;-43,1909945229909
